id,sex,age,trial,btrial,block,corrkey,cond,dimA,dimB,switch,runlength,reltrans,irreltrans,rep,stimid,tstimon,treact,tfixon,soa,fixdur,rt,error,respkey
103	f	21	89	89	1	1	DCSA	Ho	Fy	401103	3.285133e+02	3.299862e+02	6.197010e+00	1473	0	31
103	f	21	90	90	1	2	SCDA	Hy	Fy	303111	3.317967e+02	3.330769e+02	3.592266e+00	1280	0	32
103	f	21	91	91	1	1	DCDA	Fo	Hy	306215	3.350809e+02	3.363450e+02	2.983208e+00	1264	0	31
103	f	21	92	92	1	1	SCDA	Fy	Ho	401103	3.393470e+02	3.405780e+02	4.764976e+00	1231	0	31
103	f	21	93	93	1	1	DCSA	Hy	Fo	310217	3.426308e+02	3.437392e+02	3.098308e+00	1108	0	31
103	f	21	94	94	1	2	SCDA	Ho	Fy	401103	3.459140e+02	3.471012e+02	3.643920e+00	1187	0	32
103	f	21	95	95	1	1	DCDA	Fy	Hy	303111	3.496978e+02	3.509030e+02	4.280173e+00	1205	0	31
103	f	21	96	96	1	2	SCDA	Fo	Hy	310217	3.529820e+02	3.543173e+02	3.127014e+00	1335	0	32
103	f	21	97	97	1	1	DCSA	Ho	Fy	401104	3.562657e+02	3.575223e+02	3.175472e+00	1257	0	31
103	f	21	98	1	2	2	SSSS	Hy	Fo	320208	9.647432e+00	1.092063e+01	2.835832e+00	1273	0	32
103	f	21	99	2	2	1	SCSA	Hy	Fo	320208	1.403110e+01	1.538476e+01	4.875231e+00	1354	0	31
103	f	21	100	3	2	1	SCSA	Hy	Fy	308118	1.731541e+01	1.850681e+01	2.909565e+00	1191	0	31
103	f	21	101	4	2	2	SCSA	Hy	Fo	320208	2.059865e+01	2.177356e+01	3.013918e+00	1175	0	32
103	f	21	102	5	2	1	SCSA	Hy	Fo	315201	2.424845e+01	2.589042e+01	4.136387e+00	1642	0	31
103	f	21	103	6	2	1	SCSA	Hy	Fo	320208	2.753225e+01	2.912349e+01	2.928844e+00	1591	0	31
103	f	21	104	7	2	2	SCDA	Ho	Fy	403116	3.081584e+01	3.210568e+01	2.788159e+00	1290	0	32
103	f	21	105	8	2	2	DCDA	Fy	Ho	403116	3.409964e+01	3.558946e+01	3.764845e+00	1490	0	32
103	f	21	106	9	2	2	SCSA	Fy	Ho	403116	3.738280e+01	3.882790e+01	3.256477e+00	1445	0	32
103	f	21	107	10	2	1	SCSA	Fy	Ho	403116	4.089970e+01	4.238755e+01	4.012918e+00	1488	0	31
103	f	21	108	11	2	2	SCSA	Fy	Hy	308118	4.461733e+01	4.630967e+01	4.200131e+00	1692	0	32
103	f	21	109	12	2	1	SCDA	Fo	Ho	403206	4.790090e+01	4.947023e+01	2.995901e+00	1569	0	31
103	f	21	110	13	2	2	DCSA	Ho	Fy	403116	5.211783e+01	5.337470e+01	4.704534e+00	1257	0	32
103	f	21	111	14	2	2	SCSA	Ho	Fy	403116	5.588458e+01	5.729991e+01	4.261584e+00	1415	0	32
103	f	21	112	15	2	2	SCSA	Ho	Fo	403215	5.978466e+01	6.118439e+01	4.394519e+00	1400	0	32
103	f	21	113	16	2	1	SCDA	Hy	Fo	320208	6.318487e+01	6.457923e+01	3.888140e+00	1394	0	31
103	f	21	114	17	2	1	DCDA	Fo	Hy	320208	6.646863e+01	6.793623e+01	3.151018e+00	1468	0	31
103	f	21	115	18	2	2	SCSA	Fo	Hy	320208	7.116856e+01	7.242871e+01	5.184553e+00	1260	0	32
103	f	21	116	19	2	2	SCSA	Fo	Ho	403206	7.445242e+01	7.594608e+01	3.471904e+00	1494	0	32
103	f	21	117	20	2	1	SCSA	Fo	Hy	315201	7.773612e+01	7.911636e+01	2.753508e+00	1380	0	31
103	f	21	118	21	2	1	SCSA	Fo	Hy	315201	8.101958e+01	8.300193e+01	3.265854e+00	1982	0	31
103	f	21	119	22	2	2	SCSA	Fo	Hy	320208	8.430366e+01	8.572417e+01	2.885196e+00	1421	0	32
103	f	21	120	23	2	2	SCDA	Fy	Ho	402106	8.758627e+01	8.942155e+01	3.745809e+00	1835	0	32
103	f	21	121	24	2	2	DCDA	Ho	Fo	403206	9.100389e+01	9.234605e+01	3.905780e+00	1342	0	32
103	f	21	122	25	2	1	SCSA	Ho	Fy	403116	9.428660e+01	9.584167e+01	3.196003e+00	1555	0	31
103	f	21	123	26	2	2	SCSA	Ho	Fy	402106	9.798768e+01	9.942239e+01	4.184333e+00	1435	0	32
103	f	21	124	27	2	1	SCSA	Ho	Fo	403206	1.019709e+02	1.039503e+02	4.467231e+00	1979	0	31
103	f	21	125	28	2	1	SCSA	Ho	Fy	403116	1.058713e+02	1.072543e+02	4.387851e+00	1383	0	31
103	f	21	126	29	2	2	SCSA	Ho	Fy	402106	1.091546e+02	1.109621e+02	3.639055e+00	1808	0	32
103	f	21	127	30	2	1	SCDA	Hy	Fo	320208	1.132215e+02	1.144249e+02	4.558353e+00	1203	0	31
103	f	21	128	31	2	2	DCDA	Fo	Hy	320208	1.165386e+02	1.182986e+02	3.801739e+00	1760	0	32
103	f	21	129	32	2	1	SCSA	Fo	Hy	315201	1.198226e+02	1.212010e+02	2.848543e+00	1378	0	31
103	f	21	130	33	2	1	SCDA	Fy	Ho	403116	1.232727e+02	1.249037e+02	3.935692e+00	1631	0	31
103	f	21	131	34	2	2	DCSA	Hy	Fy	308118	1.296728e+02	1.315209e+02	6.887911e+00	1848	0	32
103	f	21	132	35	2	2	SCSA	Hy	Fo	315201	1.329560e+02	1.343620e+02	3.098761e+00	1406	0	32
103	f	21	133	36	2	1	SCSA	Hy	Fy	306105	1.362400e+02	1.374818e+02	2.874269e+00	1242	0	31
103	f	21	134	37	2	2	SCDA	Ho	Fy	403116	1.398066e+02	1.409683e+02	4.061908e+00	1162	0	32
103	f	21	135	38	2	2	DCDA	Fy	Ho	402106	1.430908e+02	1.442322e+02	3.310114e+00	1141	0	32
103	f	21	136	39	2	1	SCSA	Fy	Ho	402106	1.475236e+02	1.485904e+02	4.918336e+00	1067	0	31
103	f	21	137	40	2	1	SCDA	Fo	Hy	315201	1.508073e+02	1.520812e+02	2.783490e+00	1274	0	31
103	f	21	138	41	2	2	DCSA	Ho	Fy	402106	1.540908e+02	1.559725e+02	3.002867e+00	1882	0	32
